dataset,column,dtype,missing_pct,unique_vals,min,max,median
output_Lucknow_villa.csv,facing,str,56.11,5,,,
output_Lucknow_villa.csv,furnished,float64,4.44,0,0.0,1.0,0.0
output_Lucknow_villa.csv,age of property,int64,0.0,0,0.0,6.0,0.0
output_Lucknow_villa.csv,locality_score,float64,76.11,0,6.3,9.1,8.1
output_Lucknow_villa.csv,project_score,float64,100.0,0,,,
output_Lucknow_villa.csv,builder_experience,float64,78.89,0,15.0,2022.0,123.0
output_Lucknow_villa.csv,Gymnasium,float64,4.44,0,0.0,1.0,0.0
output_Lucknow_villa.csv,24 X 7 Security,float64,4.44,0,0.0,1.0,0.0
output_Lucknow_villa.csv,Swimming Pool,float64,4.44,0,0.0,1.0,0.0
output_Lucknow_villa.csv,Lift(s),float64,4.44,0,0.0,1.0,0.0
output_Lucknow_villa.csv,Jogging Track,float64,4.44,0,0.0,1.0,0.0
output_Lucknow_villa.csv,Club House,float64,4.44,0,0.0,1.0,0.0
output_Lucknow_villa.csv,Landscaped Gardens,float64,4.44,0,0.0,1.0,0.0
output_Lucknow_villa.csv,Rain Water Harvesting,float64,88.33,0,1.0,1.0,1.0
output_Lucknow_villa.csv,Sports Facility,float64,4.44,0,0.0,1.0,0.0
output_Lucknow_villa.csv,Car Parking,float64,66.11,0,1.0,1.0,1.0
output_Lucknow_villa.csv,Children's play area,float64,4.44,0,0.0,1.0,0.0
output_Lucknow_villa.csv,Full Power Backup,float64,4.44,0,0.0,1.0,0.0
output_Lucknow_villa.csv,Vaastu Compliant,float64,74.44,0,1.0,1.0,1.0
output_Lucknow_villa.csv,Indoor Games,float64,93.89,0,1.0,1.0,1.0
output_Lucknow_villa.csv,Intercom,float64,76.11,0,1.0,1.0,1.0
output_Lucknow_villa.csv,Maintenance Staff,float64,90.56,0,1.0,1.0,1.0
output_Lucknow_villa.csv,Shopping Mall,float64,83.89,0,1.0,1.0,1.0
output_Lucknow_villa.csv,Cafeteria,float64,97.22,0,1.0,1.0,1.0
output_Lucknow_villa.csv,ATM,float64,88.33,0,1.0,1.0,1.0
output_Lucknow_villa.csv,Multipurpose Room,float64,97.22,0,1.0,1.0,1.0
output_Lucknow_villa.csv,School,float64,87.78,0,1.0,1.0,1.0
output_Lucknow_villa.csv,Hospital,float64,91.67,0,1.0,1.0,1.0
output_Lucknow_villa.csv,Golf Course,float64,98.89,0,1.0,1.0,1.0
output_Lucknow_villa.csv,Staff Quarter,float64,95.0,0,1.0,1.0,1.0
output_Pune_builderfloor.csv,location,str,0.0,49,,,
output_Pune_builderfloor.csv,area,int64,0.0,0,160.0,7880.0,947.0
output_Pune_builderfloor.csv,price,int64,0.0,0,1000000.0,120000000.0,5800000.0
output_Pune_builderfloor.csv,price_currency,str,0.0,1,,,
output_Pune_builderfloor.csv,status,float64,66.67,0,0.0,1.0,1.0
output_Pune_builderfloor.csv,new/resale,int64,0.0,0,0.0,1.0,1.0
output_Pune_builderfloor.csv,price_negotiable,int64,0.0,0,0.0,1.0,0.0
output_Pune_builderfloor.csv,description,str,4.07,118,,,
output_Pune_builderfloor.csv,security_deposit,int64,0.0,0,1.0,1.0,1.0
output_Pune_builderfloor.csv,facing,str,38.21,6,,,
output_Pune_builderfloor.csv,furnished,int64,0.0,0,0.0,1.0,0.0
output_Pune_builderfloor.csv,age of property,int64,0.0,0,0.0,122.0,0.0
output_Pune_builderfloor.csv,Lift(s),int64,0.0,0,0.0,1.0,1.0
output_Pune_builderfloor.csv,Full Power Backup,int64,0.0,0,0.0,1.0,1.0
output_Pune_builderfloor.csv,24 X 7 Security,int64,0.0,0,0.0,1.0,0.0
output_Pune_builderfloor.csv,Children's play area,int64,0.0,0,0.0,1.0,1.0
output_Pune_builderfloor.csv,Club House,int64,0.0,0,0.0,1.0,1.0
output_Pune_builderfloor.csv,Gymnasium,int64,0.0,0,0.0,1.0,1.0
output_Pune_builderfloor.csv,Swimming Pool,int64,0.0,0,0.0,1.0,0.0
output_Pune_builderfloor.csv,Sports Facility,int64,0.0,0,0.0,1.0,0.0
output_Pune_builderfloor.csv,Jogging Track,int64,0.0,0,0.0,1.0,0.0
output_Pune_builderfloor.csv,Landscaped Gardens,int64,0.0,0,0.0,1.0,0.0
output_Pune_builderfloor.csv,locality_score,float64,26.02,0,7.4,9.7,8.8
output_Pune_builderfloor.csv,project_score,float64,73.98,0,6.9,8.6,8.0
output_Pune_builderfloor.csv,builder_experience,float64,51.22,0,17.0,2022.0,89.5
output_Pune_builderfloor.csv,Rain Water Harvesting,float64,66.67,0,1.0,1.0,1.0
output_Pune_builderfloor.csv,Intercom,float64,59.35,0,1.0,1.0,1.0
output_Pune_builderfloor.csv,Car Parking,float64,56.1,0,1.0,1.0,1.0
output_Pune_builderfloor.csv,Vaastu Compliant,float64,82.11,0,1.0,1.0,1.0
output_Pune_builderfloor.csv,Indoor Games,float64,75.61,0,1.0,1.0,1.0
output_Pune_builderfloor.csv,Multipurpose Room,float64,76.42,0,1.0,1.0,1.0
output_Pune_builderfloor.csv,Staff Quarter,float64,85.37,0,1.0,1.0,1.0
output_Pune_builderfloor.csv,Cafeteria,float64,90.24,0,1.0,1.0,1.0
output_Pune_builderfloor.csv,School,float64,95.93,0,1.0,1.0,1.0
output_Pune_builderfloor.csv,Maintenance Staff,float64,91.06,0,1.0,1.0,1.0
output_Pune_builderfloor.csv,Shopping Mall,float64,91.87,0,1.0,1.0,1.0
output_Pune_builderfloor.csv,Golf Course,float64,95.93,0,1.0,1.0,1.0
output_Pune_builderfloor.csv,ATM,float64,95.93,0,1.0,1.0,1.0
output_Pune_builderfloor.csv,Hospital,float64,97.56,0,1.0,1.0,1.0
output_Pune_plot.csv,location,str,0.0,193,,,
output_Pune_plot.csv,area,int64,0.0,0,42.0,837696.0,1000.0
output_Pune_plot.csv,price,int64,0.0,0,50200.0,339768000.0,1200000.0
output_Pune_plot.csv,price_currency,str,0.0,1,,,
output_Pune_plot.csv,status,float64,28.72,0,0.0,1.0,1.0
output_Pune_plot.csv,new/resale,int64,0.0,0,0.0,1.0,1.0
output_Pune_plot.csv,price_negotiable,int64,0.0,0,0.0,1.0,0.0
output_Pune_plot.csv,description,str,12.78,1414,,,
output_Pune_plot.csv,security_deposit,int64,0.0,0,1.0,1.0,1.0
output_Pune_plot.csv,facing,str,12.41,8,,,
output_Pune_plot.csv,furnished,int64,0.0,0,0.0,0.0,0.0
output_Pune_plot.csv,age of property,int64,0.0,0,0.0,122.0,0.0
output_Pune_plot.csv,Lift(s),int64,0.0,0,0.0,1.0,0.0
output_Pune_plot.csv,Full Power Backup,int64,0.0,0,0.0,1.0,0.0
output_Pune_plot.csv,24 X 7 Security,int64,0.0,0,0.0,1.0,0.0
output_Pune_plot.csv,Children's play area,int64,0.0,0,0.0,1.0,0.0
output_Pune_plot.csv,Club House,int64,0.0,0,0.0,1.0,0.0
output_Pune_plot.csv,Gymnasium,int64,0.0,0,0.0,1.0,0.0
output_Pune_plot.csv,Swimming Pool,int64,0.0,0,0.0,1.0,0.0
output_Pune_plot.csv,Sports Facility,int64,0.0,0,0.0,1.0,0.0
output_Pune_plot.csv,Jogging Track,int64,0.0,0,0.0,1.0,0.0
output_Pune_plot.csv,Landscaped Gardens,int64,0.0,0,0.0,1.0,0.0
output_Pune_plot.csv,locality_score,float64,62.41,0,4.4,9.7,8.0
output_Pune_plot.csv,project_score,float64,98.34,0,4.0,8.5,7.4
output_Pune_plot.csv,builder_experience,float64,94.6,0,11.0,2022.0,32.0
output_Pune_plot.csv,Multipurpose Room,float64,98.24,0,1.0,1.0,1.0
output_Pune_plot.csv,Intercom,float64,98.13,0,1.0,1.0,1.0
output_Pune_plot.csv,Maintenance Staff,float64,98.4,0,1.0,1.0,1.0
output_Pune_plot.csv,Car Parking,float64,93.96,0,1.0,1.0,1.0
output_Pune_plot.csv,Rain Water Harvesting,float64,97.33,0,1.0,1.0,1.0
output_Pune_plot.csv,Vaastu Compliant,float64,76.36,0,1.0,1.0,1.0
output_Pune_plot.csv,Indoor Games,float64,95.4,0,1.0,1.0,1.0
output_Pune_plot.csv,Golf Course,float64,99.63,0,1.0,1.0,1.0
output_Pune_plot.csv,Cafeteria,float64,97.97,0,1.0,1.0,1.0
output_Pune_plot.csv,ATM,float64,97.54,0,1.0,1.0,1.0
output_Pune_plot.csv,Hospital,float64,87.91,0,1.0,1.0,1.0
output_Pune_plot.csv,School,float64,77.49,0,1.0,1.0,1.0
output_Pune_plot.csv,Shopping Mall,float64,98.61,0,1.0,1.0,1.0
output_Pune_plot.csv,Staff Quarter,float64,98.93,0,1.0,1.0,1.0
output_Pune_villa.csv,location,str,0.0,103,,,
output_Pune_villa.csv,area,int64,0.0,0,522.0,11500.0,2275.0
output_Pune_villa.csv,price,int64,0.0,0,1800000.0,240000000.0,18000000.0
output_Pune_villa.csv,price_currency,str,0.0,1,,,
output_Pune_villa.csv,status,float64,75.84,0,0.0,1.0,1.0
output_Pune_villa.csv,new/resale,int64,0.0,0,0.0,1.0,0.0
output_Pune_villa.csv,price_negotiable,int64,0.0,0,0.0,1.0,0.0
output_Pune_villa.csv,description,str,0.92,910,,,
output_Pune_villa.csv,security_deposit,int64,0.0,0,1.0,1.0,1.0
output_Pune_villa.csv,facing,str,22.31,8,,,
output_Pune_villa.csv,furnished,int64,0.0,0,0.0,1.0,0.0
output_Pune_villa.csv,age of property,int64,0.0,0,0.0,122.0,0.0
output_Pune_villa.csv,Lift(s),int64,0.0,0,0.0,1.0,0.0
output_Pune_villa.csv,Full Power Backup,int64,0.0,0,0.0,1.0,1.0
output_Pune_villa.csv,24 X 7 Security,int64,0.0,0,0.0,1.0,0.0
output_Pune_villa.csv,Children's play area,int64,0.0,0,0.0,1.0,1.0
output_Pune_villa.csv,Club House,int64,0.0,0,0.0,1.0,0.0
output_Pune_villa.csv,Gymnasium,int64,0.0,0,0.0,1.0,0.0
output_Pune_villa.csv,Swimming Pool,int64,0.0,0,0.0,1.0,0.0
output_Pune_villa.csv,Sports Facility,int64,0.0,0,0.0,1.0,0.0
output_Pune_villa.csv,Jogging Track,int64,0.0,0,0.0,1.0,0.0
output_Pune_villa.csv,Landscaped Gardens,int64,0.0,0,0.0,1.0,0.0
output_Pune_villa.csv,locality_score,float64,26.92,0,5.3,9.7,8.0
output_Pune_villa.csv,project_score,float64,74.72,0,6.7,8.8,8.1
output_Pune_villa.csv,builder_experience,float64,57.32,0,12.0,2022.0,48.0
output_Pune_villa.csv,Rain Water Harvesting,float64,73.29,0,1.0,1.0,1.0
output_Pune_villa.csv,Car Parking,float64,68.17,0,1.0,1.0,1.0
output_Pune_villa.csv,Vaastu Compliant,float64,84.65,0,1.0,1.0,1.0
output_Pune_villa.csv,Golf Course,float64,96.62,0,1.0,1.0,1.0
output_Pune_villa.csv,Intercom,float64,54.15,0,1.0,1.0,1.0
output_Pune_villa.csv,Indoor Games,float64,83.01,0,1.0,1.0,1.0
output_Pune_villa.csv,Maintenance Staff,float64,89.46,0,1.0,1.0,1.0
output_Pune_villa.csv,Multipurpose Room,float64,86.08,0,1.0,1.0,1.0
output_Pune_villa.csv,ATM,float64,95.09,0,1.0,1.0,1.0
output_Pune_villa.csv,Cafeteria,float64,92.73,0,1.0,1.0,1.0
output_Pune_villa.csv,Staff Quarter,float64,93.55,0,1.0,1.0,1.0
output_Pune_villa.csv,Hospital,float64,97.54,0,1.0,1.0,1.0
output_Pune_villa.csv,School,float64,97.34,0,1.0,1.0,1.0
output_Pune_villa.csv,Shopping Mall,float64,96.11,0,1.0,1.0,1.0
RE_Combined_Data.xlsx,PROP_ID,str,0.0,33931,,,
RE_Combined_Data.xlsx,PROPERTY_TYPE,str,0.0,8,,,
RE_Combined_Data.xlsx,CITY,str,0.0,17,,,
RE_Combined_Data.xlsx,ADDRESS,str,72.02,192,,,
RE_Combined_Data.xlsx,RESALE,str,0.0,2,,,
RE_Combined_Data.xlsx,OWNTYPE,object,0.0,5,,,
RE_Combined_Data.xlsx,BEDROOM_NUM,int64,0.0,0,1.0,10.0,3.0
RE_Combined_Data.xlsx,BATHROOM_NUM,float64,72.02,0,1.0,8.0,3.0
RE_Combined_Data.xlsx,BALCONY_NUM,int64,0.0,0,0.0,4.0,1.0
RE_Combined_Data.xlsx,PRICE_PER_UNIT_AREA,int64,0.0,0,0.0,600000000.0,8596.0
RE_Combined_Data.xlsx,FURNISH,str,0.0,3,,,
RE_Combined_Data.xlsx,FACING,str,0.0,9,,,
RE_Combined_Data.xlsx,AGE,int64,0.0,0,0.0,6.0,3.0
RE_Combined_Data.xlsx,FLOOR_NUM,int64,0.0,0,0.0,77.0,4.0
RE_Combined_Data.xlsx,TOTAL_FLOOR,int64,0.0,0,1.0,117.0,14.0
RE_Combined_Data.xlsx,PROP_NAME,str,0.0,8518,,,
RE_Combined_Data.xlsx,MIN_PRICE,float64,24.6,0,0.0,2147483647.0,13032000.0
RE_Combined_Data.xlsx,MAX_PRICE,float64,24.6,0,0.0,2147483647.0,13500000.0
RE_Combined_Data.xlsx,PRICE_SQFT,int64,0.0,0,0.0,600000000.0,8596.0
RE_Combined_Data.xlsx,BUILDING_ID,float64,24.6,0,0.0,1144346.0,42234.0
RE_Combined_Data.xlsx,CARPET_SQFT,float64,72.02,0,162.000000000016,22500.0000000022,1650.0
RE_Combined_Data.xlsx,SUPERBUILTUP_SQFT,float64,47.42,0,130.0,26602.0,1600.0
RE_Combined_Data.xlsx,BROKERAGE,float64,72.02,0,0.0,73100000.0,1.0
RE_Combined_Data.xlsx,MIN_AREA_SQFT,float64,24.6,0,1.393545,710624.3373,138.889985
RE_Combined_Data.xlsx,MAX_AREA_SQFT,float64,24.6,0,1.393545,710624.3373,139.3545
RE_Combined_Data.xlsx,EXPIRY_DATE,datetime64[us],24.6,198,,,
RE_Combined_Data.xlsx,PRICE,float64,0.0,0,1.0,99000.0,28.0
RE_Combined_Data.xlsx,CLASS_LABEL,str,24.6,3,,,
RE_Combined_Data.xlsx,TOTAL_LANDMARK_COUNT,int64,0.0,0,1.0,50.0,15.0
RE_Combined_Data.xlsx,CONTACT_COMPANY_NAME,str,72.02,875,,,
real_estate_dataset.json,real_estate_listings,object,0.0,1,,,
