property_type,city,total_price,unit,builtup_area_sqft,area,state,duplicate_type,dataset,prop_id,address,resale,owntype,bhk,bathrooms,balcony_num,furnish,facing,property_age,floor_num,total_floor,prop_name,min_price,max_price,price_sqft,building_id,superbuiltup_sqft,brokerage,min_area_sqft,max_area_sqft,expiry_date,price,class_label,total_landmark_count,contact_company_name,locality,price_currency,property_status,new/resale,price_negotiable,description,security_deposit,furnished,lift(s),full_power_backup,24_x_7_security,children's_play_area,club_house,gymnasium,swimming_pool,sports_facility,jogging_track,landscaped_gardens,locality_score,project_score,builder_experience,intercom,indoor_games,atm,maintenance_staff,staff_quarter,multipurpose_room,car_parking,hospital,school,pincode,vaastu_compliant,cafeteria,rain_water_harvesting,golf_course
Apartment,Hyderabad,5500.0,,,,,probable_duplicate,dataset_3_real_estate_RE_Combined_Data_cleaned.csv,I70325330,,No,Owner,2.0,,2.0,Semifurnished,South-East,5.0,20.0,43.0,Marvel Greenspace,9322500.0,9322500.0,5500.0,0.0,,,157.470585,157.470585,2023-09-18,93.22,Dealer,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment,Hyderabad,5500.0,,,,,probable_duplicate,dataset_3_real_estate_RE_Combined_Data_cleaned.csv,O70325192,,No,Owner,3.0,,2.0,Semifurnished,South,5.0,20.0,43.0,Marvel,11110000.0,11110000.0,5500.0,0.0,,,187.66406,187.66406,2023-09-18,1.11,Dealer,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment,Hyderabad,8000.0,,,,,probable_duplicate,dataset_3_real_estate_RE_Combined_Data_cleaned.csv,G70323646,,No,Owner,3.0,,2.0,Semifurnished,South-East,5.0,10.0,12.0,Sai Keerthi Signature,12200000.0,12200000.0,8000.0,1049996.0,,,141.677075,141.677075,2023-09-18,1.22,Dealer,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment,Hyderabad,6472.0,,,,,probable_duplicate,dataset_3_real_estate_RE_Combined_Data_cleaned.csv,L70312240,,No,Owner,2.0,,1.0,Semifurnished,South-East,5.0,6.0,9.0,Snr The Elite,8350000.0,8350000.0,6472.0,1064723.0,,,119.84487,119.84487,2023-09-18,83.5,Dealer,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment,Hyderabad,5799.0,,,,,probable_duplicate,dataset_3_real_estate_RE_Combined_Data_cleaned.csv,S70312078,,No,Owner,2.0,,1.0,Semifurnished,South-East,5.0,11.0,13.0,Aastha Gardenia,7296000.0,7296000.0,5799.0,0.0,,,116.871974,116.871974,2023-09-18,72.96,Dealer,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment,Hyderabad,5799.0,,,,,probable_duplicate,dataset_3_real_estate_RE_Combined_Data_cleaned.csv,M70310648,,No,Owner,3.0,,1.0,Semifurnished,South-East,5.0,11.0,13.0,Aastha Gardenia,8531000.0,8531000.0,5799.0,0.0,,,136.660313,136.660313,2023-09-17,85.31,Dealer,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment,Hyderabad,5763.0,,,,,probable_duplicate,dataset_3_real_estate_RE_Combined_Data_cleaned.csv,S70310604,,No,Owner,2.0,,1.0,Semifurnished,North-East,5.0,10.0,13.0,Aastha Gardenia,7250000.0,7250000.0,5763.0,0.0,,,116.871974,116.871974,2023-09-17,72.5,Dealer,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment,Hyderabad,4000.0,,,,,probable_duplicate,dataset_3_real_estate_RE_Combined_Data_cleaned.csv,U70310520,,No,Owner,3.0,,1.0,Semifurnished,South-East,5.0,4.0,5.0,Rk Oxygen Valley,5600000.0,5600000.0,4000.0,1112185.0,,,130.0642,130.0642,2023-09-17,56.0,Dealer,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment,Hyderabad,5445.0,,,,,probable_duplicate,dataset_3_real_estate_RE_Combined_Data_cleaned.csv,K70308614,,No,Owner,3.0,,2.0,Semifurnished,South-East,5.0,40.0,43.0,Marvel,11000000.0,11000000.0,5445.0,0.0,,,187.66406,187.66406,2023-09-17,1.1,Dealer,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment,Hyderabad,6472.0,,,,,probable_duplicate,dataset_3_real_estate_RE_Combined_Data_cleaned.csv,L70308592,,No,Owner,2.0,,1.0,Semifurnished,South-East,5.0,9.0,9.0,Snr The Elite,8350000.0,8350000.0,6472.0,1064723.0,,,119.84487,119.84487,2023-09-17,83.5,Dealer,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment,Hyderabad,5799.0,,,,,probable_duplicate,dataset_3_real_estate_RE_Combined_Data_cleaned.csv,C70307476,,No,Owner,3.0,,1.0,Semifurnished,South-East,5.0,11.0,16.0,Aastha Gardenia,8531000.0,8531000.0,5799.0,0.0,,,136.660313,136.660313,2023-09-17,85.31,Dealer,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
