prop_id,property_type,city,address,resale,owntype,bhk,bathrooms,balcony_num,total_price,furnish,facing,property_age,floor_num,total_floor,prop_name,min_price,max_price,price_sqft,building_id,builtup_area_sqft,superbuiltup_sqft,brokerage,min_area_sqft,max_area_sqft,expiry_date,price,class_label,total_landmark_count,contact_company_name,flag_reason,dataset
B70446114,Apartment,Central Mumbai Suburbs,,Yes,Owner,3.0,,1,0.0,Unknown,North,5,1,21,The Views By Adani Realty,0.0,0.0,0,1066849.0,,,,86.306887,94.946866,2023-10-02,38.0,Dealer,6,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
V70446110,Apartment,Central Mumbai Suburbs,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,21,The Views By Adani Realty,0.0,0.0,0,1066849.0,,,,51.561165,88.536559,2023-10-02,38.0,Dealer,6,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
A65379964,Villa/Independent House,Navi Mumbai,,Yes,Renter,2.0,,0,0.0,Semifurnished,Other,3,1,2,Prathamesh Paras Chs,4000.0,4000.0,0,385215.0,,,,743.224,743.224,2023-10-17,4000.0,Owner,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
O68179930,Apartment,Mumbai Andheri-Dahisar,,Yes,Renter,1.0,,1,0.0,Unfurnished,South-West,3,6,8,Chatrapati Shivaji Raje Complex,5000.0,5000.0,0,74348.0,,,,5016.762,5016.762,2023-09-16,5000.0,Owner,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
F70266696,Apartment,Thane,,Yes,Renter,3.0,,0,0.0,Semifurnished,North,1,1,3,Kings Dormitory,500.0,500.0,0,0.0,,,,278.709,278.709,2023-09-15,500.0,Owner,49,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
C70683400,Apartment,Mumbai Andheri-Dahisar,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,23,Darshan Paton Towers,0.0,0.0,0,1089049.0,,,,30.007669,30.007669,2023-09-07,38.0,Dealer,48,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
N70683398,Apartment,Mumbai Andheri-Dahisar,,Yes,Owner,1.0,,1,0.0,Unknown,North,5,1,23,Darshan Paton Towers,0.0,0.0,0,1089049.0,,,,30.007669,30.007669,2023-09-07,38.0,Dealer,48,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
A70825564,Apartment,Mumbai South West,,Yes,Owner,4.0,,1,0.0,Unknown,North,5,1,4,K Raheja Maestro,0.0,0.0,0,1121318.0,,,,244.149084,293.57348,2023-09-15,38.0,Dealer,12,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
D70825562,Apartment,Mumbai South West,,Yes,Owner,3.0,,1,0.0,Unknown,North,5,1,20,K Raheja Valletta,0.0,0.0,0,1090404.0,,,,175.679573,312.897304,2023-09-15,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
L70064178,Apartment,Navi Mumbai,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,16,Today Global Codename Belle Vue,0.0,0.0,0,1097227.0,,,,50.539232,53.326322,2023-09-16,38.0,Dealer,1,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
S70064176,Apartment,Navi Mumbai,,Yes,Owner,1.0,,1,0.0,Unknown,North,5,1,16,Today Global Codename Belle Vue,0.0,0.0,0,1097227.0,,,,35.210237,37.532812,2023-09-16,38.0,Dealer,1,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
S70583306,Apartment,Central Mumbai Suburbs,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,20,Raveshia Aryana Heights,0.0,0.0,0,1076913.0,,,,50.260523,62.430816,2023-09-02,38.0,Dealer,49,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
F68476808,Apartment,South Mumbai,,Yes,Owner,3.0,,1,0.0,Unknown,North,5,1,20,Jairaj Jade Avenue,0.0,0.0,0,1072638.0,,,,94.203642,123.56099,2023-09-16,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
S68476806,Apartment,South Mumbai,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,20,Jairaj Jade Avenue,0.0,0.0,0,1072638.0,,,,75.065624,75.25143,2023-09-16,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
T68476804,Apartment,South Mumbai,,Yes,Owner,1.0,,1,0.0,Unknown,North,5,1,20,Jairaj Jade Avenue,0.0,0.0,0,1072638.0,,,,41.063126,74.3224,2023-09-16,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
N68230508,Apartment,South Mumbai,,Yes,Owner,3.0,,1,0.0,Unknown,North,6,1,19,Dvk El Mejor,0.0,0.0,0,528383.0,,,,101.728785,148.458994,2023-09-16,38.0,Dealer,49,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
J68230506,Apartment,South Mumbai,,Yes,Owner,2.0,,1,0.0,Unknown,North,6,1,19,Dvk El Mejor,0.0,0.0,0,528383.0,,,,54.441158,80.546901,2023-09-16,38.0,Dealer,49,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
S68230504,Apartment,South Mumbai,,Yes,Owner,1.0,,1,0.0,Unknown,North,6,1,19,Dvk El Mejor,0.0,0.0,0,528383.0,,,,46.358597,54.069546,2023-09-16,38.0,Dealer,49,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
B68230480,Apartment,Mumbai Harbour,,Yes,Owner,3.0,,1,0.0,Unknown,North,5,1,29,Dignity Bayview,0.0,0.0,0,1096599.0,,,,97.641053,97.641053,2023-09-16,38.0,Dealer,8,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
X68230478,Apartment,Mumbai Harbour,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,29,Dignity Bayview,0.0,0.0,0,1096599.0,,,,65.310809,72.835952,2023-09-16,38.0,Dealer,8,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
P68230476,Apartment,Mumbai Harbour,,Yes,Owner,1.0,,1,0.0,Unknown,North,5,1,29,Dignity Bayview,0.0,0.0,0,1096599.0,,,,32.423147,35.30314,2023-09-16,38.0,Dealer,8,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
K68229876,Apartment,South Mumbai,,Yes,Owner,4.0,,1,0.0,Unknown,North,6,1,9,Hubtown Heaven,0.0,0.0,0,412202.0,,,,91.881067,91.881067,2023-09-16,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
P68229874,Apartment,South Mumbai,,Yes,Owner,3.0,,1,0.0,Unknown,North,6,1,9,Hubtown Heaven,0.0,0.0,0,412202.0,,,,78.224326,78.595938,2023-09-16,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
D68229872,Apartment,South Mumbai,,Yes,Owner,2.0,,1,0.0,Unknown,North,6,1,9,Hubtown Heaven,0.0,0.0,0,412202.0,,,,57.414054,59.086308,2023-09-16,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
M71003842,Apartment,Mira Road And Beyond,,Yes,Owner,2.0,,1,0.0,Unknown,North,6,1,14,Laxmi Avenue D Global City,0.0,0.0,0,7618.0,,,,45.708276,59.45792,2023-09-24,38.0,Dealer,3,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
X71003840,Apartment,Mira Road And Beyond,,Yes,Owner,1.0,,1,0.0,Unknown,North,6,1,14,Laxmi Avenue D Global City,0.0,0.0,0,7618.0,,,,37.068297,49.145687,2023-09-24,38.0,Dealer,3,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
F70890620,Apartment,Mumbai Andheri-Dahisar,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,40,Oyster Living Divino,0.0,0.0,0,292159.0,,,,83.6127,83.6127,2023-09-18,38.0,Dealer,4,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
Y70890618,Apartment,Mumbai Andheri-Dahisar,,Yes,Owner,1.0,,1,0.0,Unknown,North,5,1,40,Oyster Living Divino,0.0,0.0,0,292159.0,,,,55.7418,55.7418,2023-09-18,38.0,Dealer,4,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
C70493214,Apartment,South Mumbai,,Yes,Owner,3.0,,1,0.0,Unknown,North,5,1,20,Shri Ratan Address,0.0,0.0,0,1073122.0,,,,88.072044,89.093977,2023-09-23,38.0,Dealer,49,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
E70493212,Apartment,South Mumbai,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,20,Shri Ratan Address,0.0,0.0,0,1073122.0,,,,61.780495,63.452749,2023-09-23,38.0,Dealer,49,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
Z68475556,Apartment,South Mumbai,,Yes,Owner,3.0,,1,0.0,Unknown,North,5,1,20,Mehta Techno Kalpana,0.0,0.0,0,1093738.0,,,,83.984312,96.061702,2023-09-16,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
A68475554,Apartment,South Mumbai,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,20,Mehta Techno Kalpana,0.0,0.0,0,1093738.0,,,,78.781744,78.781744,2023-09-16,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
Q69690410,Apartment,Central Mumbai Suburbs,,Yes,Owner,2.0,,1,0.0,Unknown,North,6,1,20,Hiranandani Torino,0.0,0.0,0,23844.0,,,,109.62554,109.62554,2023-09-16,38.0,Dealer,48,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
H69688986,Apartment,Central Mumbai Suburbs,,Yes,Owner,2.0,,1,0.0,Unknown,North,6,1,29,Hiranandani Odyssey,0.0,0.0,0,23772.0,,,,120.7739,120.7739,2023-09-16,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
K70444824,Apartment,Central Mumbai Suburbs,,Yes,Owner,3.0,,1,0.0,Unknown,North,6,1,22,Kanakia Zen World,0.0,0.0,0,461957.0,,,,77.945617,89.093977,2023-10-02,38.0,Dealer,15,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
Z70444820,Apartment,Central Mumbai Suburbs,,Yes,Owner,2.0,,1,0.0,Unknown,North,6,1,22,Kanakia Zen World,0.0,0.0,0,461957.0,,,,51.561165,70.513377,2023-10-02,38.0,Dealer,15,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
O70444816,Apartment,Central Mumbai Suburbs,,Yes,Owner,1.0,,1,0.0,Unknown,North,6,1,22,Kanakia Zen World,0.0,0.0,0,461957.0,,,,37.1612,47.38053,2023-10-02,38.0,Dealer,15,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
Y70422994,Apartment,Mumbai Harbour,,Yes,Owner,3.0,,1,0.0,Unknown,North,5,1,20,V Laxmi Queens Park,0.0,0.0,0,1094792.0,,,,83.705603,83.705603,2023-10-02,38.0,Dealer,49,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
D70422990,Apartment,Mumbai Harbour,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,20,V Laxmi Queens Park,0.0,0.0,0,1094792.0,,,,59.550823,65.496615,2023-10-02,38.0,Dealer,49,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
Z70422988,Apartment,Mumbai Harbour,,Yes,Owner,1.0,,1,0.0,Unknown,North,5,1,20,V Laxmi Queens Park,0.0,0.0,0,1094792.0,,,,38.368939,38.647648,2023-10-02,38.0,Dealer,49,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
U70962130,Apartment,Mumbai Andheri-Dahisar,,Yes,Owner,1.0,,1,0.0,Unknown,North,5,1,23,Shraddha Amaan Heights,0.0,0.0,0,1103646.0,,,,29.450251,29.72896,2023-09-22,38.0,Dealer,12,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
F70962122,Apartment,Mumbai Andheri-Dahisar,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,34,Sheth 72 West,0.0,0.0,0,1054691.0,,,,72.743049,77.759811,2023-09-22,38.0,Dealer,10,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
J70826524,Apartment,Central Mumbai Suburbs,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,17,Advait Bliss,0.0,0.0,0,1101193.0,,,,54.534061,54.534061,2023-09-15,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
W70826522,Apartment,Central Mumbai Suburbs,,Yes,Owner,1.0,,1,0.0,Unknown,North,5,1,17,Advait Bliss,0.0,0.0,0,1101193.0,,,,40.970223,40.970223,2023-09-15,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
O71014408,Apartment,Navi Mumbai,,Yes,Owner,3.0,,1,0.0,Unknown,North,5,1,20,Satyam Altura,0.0,0.0,0,1104426.0,,,,120.402288,120.402288,2023-09-24,38.0,Dealer,47,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
I71014406,Apartment,Navi Mumbai,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,20,Satyam Altura,0.0,0.0,0,1104426.0,,,,65.310809,68.190802,2023-09-24,38.0,Dealer,47,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
P70842528,Apartment,South Mumbai,,Yes,Owner,3.0,,1,0.0,Unknown,North,6,1,21,Johaan Signature Isle,0.0,0.0,0,1001119.0,,,,131.736454,131.736454,2023-09-15,38.0,Dealer,9,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
Y70984568,Apartment,Navi Mumbai,,Yes,Owner,3.0,,1,0.0,Unknown,North,5,1,9,Shree Chamunda Devpriya,0.0,0.0,0,1125285.0,,,,80.361095,80.361095,2023-09-23,38.0,Dealer,6,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
P70984564,Apartment,Navi Mumbai,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,9,Shree Chamunda Devpriya,0.0,0.0,0,1125285.0,,,,53.976643,53.976643,2023-09-23,38.0,Dealer,6,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
R70063996,Apartment,Navi Mumbai,,Yes,Owner,3.0,,1,0.0,Unknown,North,5,1,15,Millennium Flora,0.0,0.0,0,1075060.0,,,,70.792086,81.568834,2023-09-16,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
M70063992,Apartment,Navi Mumbai,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,15,Millennium Flora,0.0,0.0,0,1075060.0,,,,54.534061,63.638555,2023-09-16,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
P70063990,Apartment,Navi Mumbai,,Yes,Owner,1.0,,1,0.0,Unknown,North,5,1,15,Millennium Flora,0.0,0.0,0,1075060.0,,,,36.046364,39.297969,2023-09-16,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
G69019384,Apartment,Central Mumbai Suburbs,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,20,Horizon Shloka,0.0,0.0,0,1062400.0,,,,66.239839,66.239839,2023-09-16,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
X69019382,Apartment,Central Mumbai Suburbs,,Yes,Owner,1.0,,1,0.0,Unknown,North,5,1,20,Horizon Shloka,0.0,0.0,0,1062400.0,,,,42.549574,42.549574,2023-09-16,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
Y69019116,Apartment,Central Mumbai Suburbs,,Yes,Owner,3.0,,1,0.0,Unknown,North,5,1,20,Maverick Nami Chs,0.0,0.0,0,1059440.0,,,,104.330069,130.157103,2023-09-16,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
L69019114,Apartment,Central Mumbai Suburbs,,Yes,Owner,2.0,,1,0.0,Unknown,North,5,1,20,Maverick Nami Chs,0.0,0.0,0,1059440.0,,,,79.153356,79.710774,2023-09-16,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
N68476714,Apartment,Central Mumbai Suburbs,,Yes,Owner,4.0,,1,0.0,Unknown,North,5,1,20,Innovative Parekh House,0.0,0.0,0,1076447.0,,,,137.217731,137.217731,2023-09-16,38.0,Dealer,50,,Invalid total_price,dataset_3_real_estate_RE_Combined_Data_cleaned.csv
